timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260203_160317,GREEDY_CENTRALIZED,1,1,10001,200.0,200.0,true,0.00017714500427246094,7.891654968261719e-5,39.0,0.0,2.5,1.6666666666666667,1333.3333333333333
20260203_160317,GREEDY_CENTRALIZED,2,1,20001,200.0,200.0,true,9.298324584960938e-5,6.29425048828125e-5,39.0,0.0,2.5,1.6666666666666667,1333.3333333333333
20260203_160317,AGG_ORACLE_FCFS,1,1,10001,200.0,200.0,true,0.00012111663818359375,7.987022399902344e-5,39.0,0.0,2.5,1.6666666666666667,1333.3333333333333
20260203_160317,AGG_ORACLE_FCFS,2,1,20001,200.0,200.0,true,9.298324584960938e-5,6.365776062011719e-5,39.0,0.0,2.5,1.6666666666666667,1333.3333333333333
20260203_160317,CE_NAIVE,1,1,10001,200.0,200.0,true,4.725360870361328,4.725245237350464,43.0,0.0,2.5,2.0,1833.3333333333333
20260203_160317,CE_NAIVE,2,1,20001,200.0,200.0,true,4.13320517539978,4.133115768432617,43.0,0.0,2.5,2.0,1833.3333333333333
20260203_160317,CE_FULL,1,1,10001,200.0,200.0,true,21.685231924057007,21.68513298034668,43.0,0.0,2.5,2.0,1833.3333333333333
20260203_160317,CE_FULL,2,1,20001,200.0,200.0,true,5.017122030258179,5.017014980316162,43.0,0.0,2.5,2.0,1833.3333333333333
20260203_160317,RRCE_PNE,1,1,10001,200.0,200.0,true,1.4345479011535645,1.4344499111175537,43.0,0.0,2.5,2.0,1833.3333333333333
20260203_160317,RRCE_PNE,2,1,20001,200.0,200.0,true,0.6596028804779053,0.6595127582550049,43.0,0.0,2.5,2.0,1833.3333333333333
